vincent-van-gogh/pine-trees-in-the-fen-1884.jpg,22,vincent-van-gogh
salvador-dali/design-for-a-poster-for-the-secret-life-of-salvador-dali.jpg,21,salvador-dali
vincent-van-gogh/lying-cow-1883.jpg,22,vincent-van-gogh
eugene-boudin/rotterdam-the-pont-de-la-bourse-1876.jpg,6,eugene-boudin
gustave-dore/the-children-s-crusade-in-1212-1877.jpg,7,gustave-dore
ivan-aivazovsky/landscape-with-windmills.jpg,9,ivan-aivazovsky
rembrandt/the-blinding-of-samson-1636.jpg,20,rembrandt
vincent-van-gogh/head-of-a-woman-14.jpg,22,vincent-van-gogh
pierre-auguste-renoir/the-dancer-1874.jpg,17,pierre-auguste-renoir
boris-kustodiev/portrait-of-y-e-kustodieva-1926.jpg,1,boris-kustodiev
rembrandt/portrait-of-an-old-man-in-red-1654-1.jpg,20,rembrandt
john-singer-sargent/rosina-capri-1878.jpg,11,john-singer-sargent
gustave-dore/the-israelites-cross-the-jordan-river.jpg,7,gustave-dore
claude-monet/geldersekade-of-amsterdam-invierno-1874.jpg,4,claude-monet
pierre-auguste-renoir/young-woman-braiding-her-hair-1876.jpg,17,pierre-auguste-renoir
pierre-auguste-renoir/strawberries.jpg,17,pierre-auguste-renoir
marc-chagall/illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-15.jpg,12,marc-chagall
rembrandt/a-man-playing-cards-1641.jpg,20,rembrandt
vincent-van-gogh/still-life-vase-with-fifteen-sunflowers-1888.jpg,22,vincent-van-gogh
john-singer-sargent/cashmere-shawl-1910.jpg,11,john-singer-sargent
camille-pissarro/kew-gardens-crossroads-near-the-pond-1892.jpg,2,camille-pissarro
boris-kustodiev/portrait-of-v-shishkov-1926-1.jpg,1,boris-kustodiev
pyotr-konchalovsky/roses-and-asparagus-1954.jpg,18,pyotr-konchalovsky
marc-chagall/the-walk-1973.jpg,12,marc-chagall
nicholas-roerich/rostov-veliky-hierarch-s-towers-1903.jpg,14,nicholas-roerich
salvador-dali/cabaret-scene.jpg,21,salvador-dali
nicholas-roerich/crown-of-the-world-1921.jpg,14,nicholas-roerich
gustave-dore/the-death-of-athaliah.jpg,7,gustave-dore
john-singer-sargent/polly-barnard-also-known-as-study-for-carnation-lily-lily-rose.jpg,11,john-singer-sargent
pyotr-konchalovsky/the-model-by-the-stove-1917-2.jpg,18,pyotr-konchalovsky
nicholas-roerich/tsaidam-swamps.jpg,14,nicholas-roerich
nicholas-roerich/lonely-wanderer-1944.jpg,14,nicholas-roerich
rembrandt/self-portrait.jpg,20,rembrandt
albrecht-durer/arion-1514.jpg,0,albrecht-durer
claude-monet/weeping-willow-4-1919.jpg,4,claude-monet
gustave-dore/don-quixote-57.jpg,7,gustave-dore
marc-chagall/summer-house-backyard-1918.jpg,12,marc-chagall
raphael-kirchner/unknown-1916-5.jpg,19,raphael-kirchner
boris-kustodiev/autumn-1926.jpg,1,boris-kustodiev
pyotr-konchalovsky/bread-on-the-green-1913.jpg,18,pyotr-konchalovsky
pablo-picasso/portrait-of-gustave-coquiot-1901.jpg,15,pablo-picasso
edgar-degas/m-and-mme-edouard-manet.jpg,5,edgar-degas
vincent-van-gogh/undergrowth-with-two-figures-1890.jpg,22,vincent-van-gogh
gustave-dore/for-the-defense-of-christ.jpg,7,gustave-dore
albrecht-durer/death-and-the-landsknecht-1510.jpg,0,albrecht-durer
claude-monet/waterloo-bridge-at-sunset-pink-effect.jpg,4,claude-monet
vincent-van-gogh/sketch-of-clouds-with-colour-annotations-1890.jpg,22,vincent-van-gogh
ivan-shishkin/near-the-monastery-1870.jpg,10,ivan-shishkin
marc-chagall/abraham-is-going-to-sacrifice-his-son-according-to-the-order-of-god-genesis-xxii-9-14.jpg,12,marc-chagall
edgar-degas/sky-study.jpg,5,edgar-degas
paul-cezanne/mont-sainte-victoire-1887.jpg,16,paul-cezanne
vincent-van-gogh/portrait-of-the-postman-joseph-roulin.jpg,22,vincent-van-gogh
pyotr-konchalovsky/bouquet-of-wildflowers-1932.jpg,18,pyotr-konchalovsky
vincent-van-gogh/vase-with-peonies-1886.jpg,22,vincent-van-gogh
vincent-van-gogh/the-starry-night-1888-2.jpg,22,vincent-van-gogh
nicholas-roerich/oze-1914.jpg,14,nicholas-roerich
childe-hassam/bowl-of-goldfish.jpg,3,childe-hassam
pierre-auguste-renoir/woman-with-a-yellow-turban-1917.jpg,17,pierre-auguste-renoir
salvador-dali/arabs-study-for-the-battle-of-tetuan.jpg,21,salvador-dali
salvador-dali/noli-me-tangere-john-20-1-1967.jpg,21,salvador-dali
nicholas-roerich/beneficial-herbs-vasilisa-the-wise-1941.jpg,14,nicholas-roerich
