vincent-van-gogh/pine-trees-in-the-fen-1884.jpg,22,vincent-van-gogh
edgar-degas/dancer-with-a-fan-1879.jpg,5,edgar-degas
nicholas-roerich/himalayas-1947-1.jpg,14,nicholas-roerich
vincent-van-gogh/avenue-of-plane-trees-near-arles-station-1888(1).jpg,22,vincent-van-gogh
boris-kustodiev/portrait-of-sculptor-n-l-aronson-1904.jpg,1,boris-kustodiev
claude-monet/the-blue-row-boat.jpg,4,claude-monet
pablo-picasso/breakfast-1953.jpg,15,pablo-picasso
john-singer-sargent/mrs-charles-f-st-clair-anstruther-thompson-nee-agnes-1898.jpg,11,john-singer-sargent
edgar-degas/woman-at-a-window-1872.jpg,5,edgar-degas
claude-monet/monte-carlo-seen-from-roquebrune.jpg,4,claude-monet
vincent-van-gogh/two-diggers-among-trees-1889.jpg,22,vincent-van-gogh
vincent-van-gogh/figures-in-a-park-1886(1).jpg,22,vincent-van-gogh
ivan-aivazovsky/tempest-on-the-northern-sea-1865.jpg,9,ivan-aivazovsky
raphael-kirchner/figures-on-turquoise-background-1901-2.jpg,19,raphael-kirchner
martiros-saryan/in-the-springtime.jpg,13,martiros-saryan
pyotr-konchalovsky/mtskheta-sandro-sakla-1927.jpg,18,pyotr-konchalovsky
claude-monet/open-sea.jpg,4,claude-monet
nicholas-roerich/scenery-sketch-for-mussorgsky-s-opera-khovanshchina-1919.jpg,14,nicholas-roerich
nicholas-roerich/old-king-1910-1.jpg,14,nicholas-roerich
raphael-kirchner/old-times.jpg,19,raphael-kirchner
claude-monet/the-pointe-of-heve-1864.jpg,4,claude-monet
pyotr-konchalovsky/first-snow-1940.jpg,18,pyotr-konchalovsky
rembrandt/haman-begging-esther-for-mercy.jpg,20,rembrandt
vincent-van-gogh/man-standing-reading-a-book-1882.jpg,22,vincent-van-gogh
paul-cezanne/four-bathers-1878.jpg,16,paul-cezanne
nicholas-roerich/himalayas-morning-1941.jpg,14,nicholas-roerich
raphael-kirchner/friolerie-1916.jpg,19,raphael-kirchner
edgar-degas/dancers-in-blue-1895.jpg,5,edgar-degas
nicholas-roerich/young-men-successors-1914.jpg,14,nicholas-roerich
pyotr-konchalovsky/herd-1939.jpg,18,pyotr-konchalovsky
ilya-repin/putting-a-propagandist-under-arrest-1-1879.jpg,8,ilya-repin
albrecht-durer/lectern-with-books.jpg,0,albrecht-durer
pierre-auguste-renoir/bather-drying-her-feet-1907.jpg,17,pierre-auguste-renoir
ilya-repin/portrait-of-the-military-1866.jpg,8,ilya-repin
marc-chagall/illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-10.jpg,12,marc-chagall
pyotr-konchalovsky/the-horse-in-harness-sketch-for-painting-the-return-from-the-fair-1926.jpg,18,pyotr-konchalovsky
claude-monet/the-artist-s-family-in-the-garden.jpg,4,claude-monet
childe-hassam/colonial-quilt.jpg,3,childe-hassam
claude-monet/autumn-effect-at-argenteuil-1873.jpg,4,claude-monet
salvador-dali/playa-port-alguer-from-riba-d-en-pitxo.jpg,21,salvador-dali
john-singer-sargent/study-of-a-figure-for-hell.jpg,11,john-singer-sargent
rembrandt/jacob-caressing-benjamin-1637.jpg,20,rembrandt
vincent-van-gogh/portrait-of-woman-in-blue-1885.jpg,22,vincent-van-gogh
vincent-van-gogh/woman-shelling-peas-1885.jpg,22,vincent-van-gogh
claude-monet/the-manneport-etretat-the-porte-d-aval.jpg,4,claude-monet
boris-kustodiev/venice-quay-grand-canal-with-views-of-the-island-of-san-giorgio.jpg,1,boris-kustodiev
pierre-auguste-renoir/bouquet-of-roses-in-a-vase-1900.jpg,17,pierre-auguste-renoir
john-singer-sargent/mrs-mahlon-day-sands-mary-hartpeace-1894.jpg,11,john-singer-sargent
raphael-kirchner/christmas-pictures-signed-with-paris-3.jpg,19,raphael-kirchner
rembrandt/the-denial-of-peter-1660.jpg,20,rembrandt
pierre-auguste-renoir/jean-renoir-1901.jpg,17,pierre-auguste-renoir
vincent-van-gogh/head-of-an-angel-after-rembrandt-1889.jpg,22,vincent-van-gogh
